id,name,City,Country,ICAO,Lat,Long,Alt,Timezone,DST,Tz,type,Source
HOA,Hola Airport,Hola,Kenya,HKHO,-1.521999955,40.00400162,195,3,U,Africa/Nairobi,airport,OurAirports
\N,Homa Bay Airport,Homa Bay,Kenya,HKHB,-0.600000024,34.46699905,4280,3,U,Africa/Nairobi,airport,OurAirports
\N,Isiolo Airport,Isiolo,Kenya,HKIS,0.338170946,37.59169388,3495,3,U,Africa/Nairobi,airport,OurAirports
KEY,Kericho Airport,Kericho,Kenya,HKKR,-0.3899,35.242093,6446,3,U,Africa/Nairobi,airport,OurAirports
ILU,Kilaguni Airport,Kilaguni,Kenya,HKKL,-2.910609961,38.06520081,2750,3,U,Africa/Nairobi,airport,OurAirports
ATJ,Antsirabe Airport,Antsirabe,Madagascar,FMME,-19.83922148,47.06371307,4997,3,U,Indian/Antananarivo,airport,OurAirports
OVA,Bekily Airport,Bekily,Madagascar,FMSL,-24.23569475,45.30452728,1270,3,U,Indian/Antananarivo,airport,OurAirports
UTS,Ust-Tsylma Airport,Ust-Tsylma,Russia,UUYX,65.43729401,52.20033646,262,3,N,Europe/Moscow,airport,OurAirports
RGK,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,UNBG,51.96670151,85.83329773,965,7,N,Asia/Krasnoyarsk,airport,OurAirports
FLD,Fond du Lac County Airport,Fond du Lac,United States,KFLD,43.77119827,-88.48840332,808,-6,A,America/Chicago,airport,OurAirports
\N,Waupaca Municipal Airport,Waupaca,United States,KPCZ,44.33330154,-89.01979828,840,-6,A,America/Chicago,airport,OurAirports
STE,Stevens Point Municipal Airport,Stevens Point,United States,KSTE,44.54520035,-89.53029633,1110,-6,A,America/Chicago,airport,OurAirports
\N,Mys Shmidta Airport,Mys Shmidta,Russia,UHMI,68.86830139,-179.3730011,20,12,N,Asia/Anadyr,airport,OurAirports
MQJ,Moma Airport,Honuu,Russia,UEMA,66.450861,143.261551,656,11,N,Asia/Srednekolymsk,airport,OurAirports
\N,Luce County Airport,Newberry,United States,KERY,46.31119919,-85.45729828,869,-5,A,America/New_York,airport,OurAirports
PEF,Peenemünde Airport,Peenemunde,Germany,EDCP,54.15777969,13.77444363,7,1,E,Europe/Berlin,airport,OurAirports
\N,Góraszka Airport,Goraszka,Poland,EPGO,52.18444061,21.28111076,361,1,E,Europe/Warsaw,airport,OurAirports
CJN,Nusawiru Airport,Nusawiru,Indonesia,WI1A,-7.719895,108.488995,16,7,N,Asia/Jakarta,airport,OurAirports
GQQ,Galion Municipal Airport,Galion,United States,KGQQ,40.7533989,-82.72380066,1224,-5,A,America/New_York,airport,OurAirports
TPN,Tiputini Airport,Tiputini,Ecuador,SETI,-0.776111007,-75.52639771,997,-5,S,America/Guayaquil,airport,OurAirports
PTZ,Rio Amazonas Airport,Pastaza,Ecuador,SESM,-1.505239964,-78.06269836,3465,-5,S,America/Guayaquil,airport,OurAirports
CKV,Clarksville–Montgomery County Regional Airport,Clarksville,United States,KCKV,36.62189865,-87.41500092,550,-6,A,America/Chicago,airport,OurAirports
LPC,Lompoc Airport,Lompoc,United States,KLPC,34.66559982,-120.4680023,88,-8,A,America/Los_Angeles,airport,OurAirports
CTH,Chester County G O Carlson Airport,Coatesville,United States,KMQS,39.97900009,-75.8655014,660,-5,A,America/New_York,airport,OurAirports
BST,Bost Airport,Lashkar Gah,Afghanistan,OABT,31.55970001,64.36499786,2464,4.5,U,Asia/Kabul,airport,OurAirports
LLK,Lankaran International Airport,Lankaran,Azerbaijan,UBBL,38.74639893,48.81800079,30,4,U,Asia/Baku,airport,OurAirports
GBB,Gabala International Airport,Qabala,Azerbaijan,UBBQ,40.826667,47.7125,935,4,E,Asia/Baku,airport,OurAirports
ZTU,Zaqatala International Airport,Zaqatala,Azerbaijan,UBBY,41.562222,46.667221,1279,4,E,Asia/Baku,airport,OurAirports
LKP,Lake Placid Airport,Lake Placid,United States,KLKP,44.26449966,-73.9618988,1747,-5,A,America/New_York,airport,OurAirports
KDY,Typliy Klyuch Airport,Khandyga,Russia,UEMH,62.78900146,136.8549957,925,9,N,Asia/Yakutsk,airport,OurAirports
GYG,Magan Airport,Yakutsk,Russia,UEMM,62.103484,129.545288,577,9,N,Asia/Yakutsk,airport,OurAirports
JIQ,Qianjiang Wulingshan Airport,Qianjiang,China,ZUQJ,29.51333333,108.8311111,2075,8,N,Asia/Shanghai,airport,OurAirports
\N,Cooma Hospital Helipad,Yuzhno-Kurilsk,Russia,YXCM,-36.242155,149.130147,2656,10,N,Australia/Sydney,airport,OurAirports
AOH,Lima Allen County Airport,Lima,United States,KAOH,40.706902,-84.026703,975,-5,A,America/New_York,airport,OurAirports
DSO,Sondok Airport,Hamhung,North Korea,ZKSD,39.745201,127.473999,12,8.5,U,Asia/Pyongyang,airport,OurAirports
SSI,Malcolm McKinnon Airport,Brunswick,United States,KSSI,31.15180016,-81.39129639,19,-5,A,America/New_York,airport,OurAirports
BFP,Beaver County Airport,Beaver Falls,United States,KBVI,40.77249908,-80.3914032,1253,-5,A,America/New_York,airport,OurAirports
GGE,Georgetown County Airport,Georgetown,United States,KGGE,33.31169891,-79.31960297,39,-5,A,America/New_York,airport,OurAirports
HDI,Hardwick Field,Cleveland,United States,KHDI,35.2201004,-84.83239746,874,-5,A,America/New_York,airport,OurAirports
RNT,Renton Municipal Airport,Renton,United States,KRNT,47.49309921,-122.2160034,32,-8,A,America/Los_Angeles,airport,OurAirports
POC,Brackett Field,La Verne,United States,KPOC,34.09159851,-117.7819977,1011,-8,A,America/Los_Angeles,airport,OurAirports
CTY,Cross City Airport,Cross City,United States,KCTY,29.63549995,-83.10479736,42,-5,A,America/New_York,airport,OurAirports
CEU,Oconee County Regional Airport,Clemson,United States,KCEU,34.6719017,-82.8864975,892,-5,A,America/New_York,airport,OurAirports
BEC,Beech Factory Airport,Wichita,United States,KBEC,37.69449997,-97.21499634,1408,-6,A,America/Chicago,airport,OurAirports
\N,Tabing Airport,Padang,Indonesia,WIMG,-0.874989,100.351997,9,7,U,Asia/Jakarta,airport,OurAirports
\N,Tom B. David Field,Calhoun,United States,KCZL,34.45539856,-84.93920135,647,-5,A,America/New_York,airport,OurAirports
\N,Habersham County Airport,Cornelia,United States,KAJR,34.49990082,-83.55670166,1448,-5,A,America/New_York,airport,OurAirports
\N,Georgetown Municipal Airport,Georgetown,United States,KGTU,30.67880058,-97.67939758,790,-6,A,America/Chicago,airport,OurAirports
\N,Old Rhinebeck Airport,Rhinebeck,United States,NY94,41.9715004,-73.86289978,323,-5,U,America/New_York,airport,OurAirports
QFO,Duxford Aerodrome,Duxford,United Kingdom,EGSU,52.090801,0.131944,125,0,E,Europe/London,airport,OurAirports
SNY,Sidney Municipal-Lloyd W Carr Field,Sidney,United States,KSNY,41.10129929,-102.9850006,4313,-7,A,America/Denver,airport,OurAirports
\N,Newnan Hospital Heliport,Bengassi,Mali,GA46,33.38090134,-84.8010025,960,0,N,Africa/Bamako,airport,OurAirports
GKL,Great Keppel Is Airport,Great Keppel Island,Australia,YGKL,-23.18330002,150.9420013,21,10,U,Australia/Brisbane,airport,OurAirports
RPB,Roper Bar Airport,Roper Bar,Australia,YRRB,-14.734814,134.525485,92,9.5,U,Australia/Darwin,airport,OurAirports
\N,Mount Garnet Airport,Mount Garnet,Australia,YMRT,-17.70000076,145.1499939,657,10,U,Australia/Brisbane,airport,OurAirports
IFL,Innisfail Airport,Innisfail,Australia,YIFL,-17.55940056,146.0119934,46,10,U,Australia/Brisbane,airport,OurAirports
JRF,Kalaeloa Airport,Kapolei,United States,PHJR,21.3074,-158.070009,30,-10,U,Pacific/Honolulu,airport,OurAirports
BIN,Bamiyan Airport,Bamyan,Afghanistan,OABN,34.81700134,67.81700134,8367,4.5,N,Asia/Kabul,airport,OurAirports
NBS,Changbaishan Airport,Baishan,China,ZYBS,42.066944,127.602222,2874,8,N,Asia/Shanghai,airport,OurAirports
RGO,Orang Airport,Chongjin,North Korea,ZKHM,41.428538,129.647555,12,8.5,U,Asia/Pyongyang,airport,OurAirports
MOO,Moomba Airport,Moomba,Australia,YOOM,-28.09939957,140.1970062,143,9.5,O,Australia/Adelaide,airport,OurAirports
LUZ,Lublin Airport,Lublin,Poland,EPLB,51.240278,22.713611,633,1,E,Europe/Warsaw,airport,OurAirports
ECA,Iosco County Airport,East Tawas,United States,K6D9,44.312801,-83.422302,606,-5,A,America/New_York,airport,OurAirports
\N,Madison County Executive Airport-Tom Sharp Jr Field,Huntsville,United States,KMDQ,34.8614006,-86.55750275,756,-6,A,America/Chicago,airport,OurAirports
\N,Leesburg Executive Airport,Leesburg,United States,KJYO,39.077999,-77.557503,389,-5,A,America/New_York,airport,OurAirports
\N,Anoka County-Blaine (Janes Field) Airport,Anoka,United States,KANE,45.145,-93.211401,912,-6,U,America/Chicago,airport,OurAirports
\N,Robinson Crusoe Airport,San Juan Bautista,Chile,SCIR,-33.66500092,-78.92970276,433,-4,S,America/Santiago,airport,OurAirports
VAM,Villa Airport,Maamigili,Maldives,VRMV,3.470555556,72.83583333,6,5,U,Indian/Maldives,airport,OurAirports
LLF,Lingling Airport,Yongzhou,China,ZGLG,26.338661,111.610043,340,8,U,Asia/Shanghai,airport,OurAirports
LSZ,Lošinj Island Airport,Mali Losinj,Croatia,LDLO,44.56579971,14.39309978,151,1,E,Europe/Zagreb,airport,OurAirports
ONS,Onslow Airport,Onslow,Australia,YOLW,-21.66830063,115.112999,7,8,O,Australia/Perth,airport,OurAirports
TDR,Theodore Airport,Theodore,Australia,YTDR,-24.99329948,150.0930023,171,10,N,Australia/Brisbane,airport,OurAirports
\N,Williamson Sodus Airport,Williamson,United States,KSDC,43.234699,-77.121,424,-5,A,America/New_York,airport,OurAirports
\N,Fairoaks Airport,Fairoaks,United Kingdom,EGTF,51.34809875,-0.558888972,80,0,U,Europe/London,airport,OurAirports
WBU,Boulder Municipal Airport,Boulder,United States,KBDU,40.03939819,-105.2259979,5288,-7,A,America/Denver,airport,OurAirports
\N,Neustadt-Glewe Airport,Neustadt-Glewe,Germany,EDAN,53.35972214,11.61527824,115,1,E,Europe/Berlin,airport,OurAirports
\N,Goetsenhoven Air Base,GOETSENHOVEN,Belgium,EBTN,50.78170013,4.957779884,246,1,E,Europe/Brussels,airport,OurAirports
\N,Tutow Airport,Wildenrath,Germany,EDUW,53.92194366,13.21888924,26,1,E,Europe/Berlin,airport,OurAirports
\N,Bremgarten Airport,Bremgarten,Germany,EDTG,47.90277863,7.617777824,696,1,E,Europe/Berlin,airport,OurAirports
BBJ,Bitburg Airport,Birburg,Germany,EDRB,49.945278,6.565,1220,1,U,Europe/Berlin,airport,OurAirports
PAO,Palo Alto Airport of Santa Clara County,Palo Alto,United States,KPAO,37.46110153,-122.1149979,4,-8,A,America/Los_Angeles,airport,OurAirports
USR,Ust-Nera Airport,Ust-Nera,Russia,UEMT,64.55000305,143.1150055,1805,10,N,Asia/Vladivostok,airport,OurAirports
\N,Letiště Vysoké Mýto,Vysoke Myto,Czech Republic,LKVM,49.926899,16.185801,991,1,E,Europe/Prague,airport,OurAirports
\N,Spa (la Sauvenière) Airfield,Spa,Belgium,EBSP,50.482498,5.9103,1581,1,E,Europe/Brussels,airport,OurAirports
MSC,Falcon Field,Mesa,United States,KFFZ,33.46080017,-111.7279968,1394,-7,A,America/Phoenix,airport,OurAirports
\N,Coolidge Municipal Airport,Cooldige,United States,KP08,32.93590164,-111.427002,1574,-7,A,America/Phoenix,airport,OurAirports
\N,Cottonwood Airport,Cottonwood,United States,KP52,34.72999954,-112.0350037,3550,-7,A,America/Phoenix,airport,OurAirports
\N,Namur-Suarlée Airfield,Namur,Belgium,EBNM,50.487999,4.76892,594,1,E,Europe/Brussels,airport,OurAirports
\N,Kiewit Airfield Hasselt,Hasselt,Belgium,EBZH,50.970001,5.37507,141,1,E,Europe/Brussels,airport,OurAirports
\N,Ak-Chin Regional Airport,Phoenix,United States,KA39,32.990806,-111.918528,1300,-7,A,America/Phoenix,airport,OurAirports
\N,Wickenburg Municipal Airport,Wickenburg,United States,KE25,33.96889877,-112.7990036,2377,-7,A,America/Phoenix,airport,OurAirports
YTY,Yangzhou Taizhou Airport,Yangzhou,China,ZSYA,32.5634,119.7198,7,8,N,Asia/Shanghai,airport,OurAirports
PTK,Oakland County International Airport,Pontiac,United States,KPTK,42.66550064,-83.42009735,980,-5,A,America/New_York,airport,OurAirports
KSI,Kissidougou Airport,Kissidougou,Guinea,GUKU,9.160559654,-10.12440014,1808,0,N,Africa/Conakry,airport,OurAirports
EEN,Dillant Hopkins Airport,Keene,United States,KEEN,42.89839935,-72.27079773,488,-5,A,America/New_York,airport,OurAirports
THQ,Tianshui Maijishan Airport,Tianshui,China,ZLTS,34.55939865,105.8600006,3590,8,N,Asia/Shanghai,airport,OurAirports
VRO,Kawama Airport,Kawama,Cuba,MUKW,23.12400055,-81.3015976,16,-5,U,America/Havana,airport,OurAirports
GKK,Kooddoo Airport,Kooddoo,Maldives,VRMO,0.7324,73.4336,29,5,U,Indian/Maldives,airport,OurAirports
\N,Glasgow Industrial Airport,Glasgow,United States,07MT,48.42110062,-106.5279999,2762,-7,A,America/Denver,airport,OurAirports
RCS,Rochester Airport,Rochester,United Kingdom,EGTO,51.35189819,0.503332973,436,0,E,Europe/London,airport,OurAirports
RHD,Termas de Río Hondo international Airport,Rio Hondo,Argentina,SANR,-27.4966,-64.93595,935,-3,S,America/Cordoba,airport,OurAirports
KMP,Keetmanshoop Airport,Keetmanshoop,Namibia,FYKT,-26.53980064,18.1114006,3506,1,U,Africa/Windhoek,airport,OurAirports
KGT,Kangding Airport,Kangding,China,ZUKD,30.1575,101.734722,14042,8,N,Asia/Shanghai,airport,OurAirports
VUS,Velikiy Ustyug Airport,Veliky Ustyug,Russia,ULWU,60.78829956,46.25999832,331,3,N,Europe/Moscow,airport,OurAirports
IOW,Iowa City Municipal Airport,Iowa City,United States,KIOW,41.6391983,-91.54650116,668,-6,A,America/Chicago,airport,OurAirports
TLQ,Turpan Jiaohe Airport,Turpan,China,ZWTP,43.0308,89.0987,934,8,U,Asia/Shanghai,airport,OurAirports
\N,Lorenzo Airport,Morro de Sao Paulo,Brazil,SNCL,-13.38944435,-38.90999985,3,-3,S,America/Fortaleza,airport,OurAirports
\N,Windom Municipal Airport,Windom,United States,KMWM,43.91339874,-95.10939789,1410,-6,A,America/Chicago,airport,OurAirports
\N,Longview Ranch Airport,Longview,United States,OG39,44.6617012,-119.6520004,2080,-8,A,America/Los_Angeles,airport,OurAirports
\N,Rothera Research Station,Rothera Research Station,United Kingdom,EGAR,-67.5675,-68.12740278,9,12,U,Antarctica/South_Pole,airport,OurAirports
\N,Sortavala Airport,Sortavala,Russia,ULPW,61.73609924,30.67359924,0,3,N,Europe/Moscow,airport,OurAirports
ANP,Lee Airport,Annapolis,United States,KANP,38.942902,-76.568398,34,-5,A,America/New_York,airport,OurAirports
FXO,Cuamba Airport,Cuamba,Mozambique,FQCB,-14.815,36.529999,1919,2,N,Africa/Maputo,airport,OurAirports
ODO,Bodaybo Airport,Bodaibo,Russia,UIKB,57.86610031,114.2429962,919,8,N,Asia/Irkutsk,airport,OurAirports
ZTR,Zhytomyr Airport,Zhytomyr,Ukraine,UKKV,50.270556,28.738611,0,2,E,Europe/Kiev,airport,OurAirports
\N,Paluknys Airport,Paluknys,Lithuania,EYVP,54.48484802,24.98737335,400,2,E,Europe/Vilnius,airport,OurAirports
HRI,Mattala Rajapaksa International Airport,Mattala,Sri Lanka,VCRI,6.284467,81.124128,157,5.5,N,Asia/Colombo,airport,OurAirports
PEQ,Pecos Municipal Airport,Pecos,United States,KPEQ,31.38240051,-103.5110016,2613,-6,A,America/Chicago,airport,OurAirports
HBG,Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,United States,KHBG,31.26479912,-89.25279999,151,-6,A,America/Chicago,airport,OurAirports
QCJ,Botucatu - Tancredo de Almeida Neves Airport,Botucatu,Brazil,SDBK,-22.939501,-48.467999,3012,-3,S,America/Sao_Paulo,airport,OurAirports
\N,Base Aérea Airport,Anapolis,Brazil,SBAN,-16.2292,-48.964298,3731,-3,S,America/Sao_Paulo,airport,OurAirports
QSC,Mário Pereira Lopes–São Carlos Airport,Sao Carlos,Brazil,SDSC,-21.875401,-47.903703,2649,-3,S,America/Sao_Paulo,airport,OurAirports
YKN,Chan Gurney Municipal Airport,Yankton,United States,KYKN,42.91669846,-97.3859024,1306,-6,A,America/Chicago,airport,OurAirports
XSB,Sir Bani Yas Airport,Sir Bani Yas Island,United Arab Emirates,OMBY,24.283611,52.580278,25,4,U,Asia/Dubai,airport,OurAirports
ZBM,Bromont (Roland Desourdy) Airport,Bromont,Canada,CZBM,45.29079819,-72.74140167,375,-5,A,America/Toronto,airport,OurAirports
\N,Beccles Airport,Beccles,United Kingdom,EGSM,52.43529892,1.618330002,80,0,E,Europe/London,airport,OurAirports
KTI,Kratie Airport,Kratie,Cambodia,VDKT,12.48799992,106.0550003,0,7,N,Asia/Phnom_Penh,airport,OurAirports
\N,Caldera Airport,Caldera,Chile,SCCL,-27.0781002,-70.79530334,180,-4,U,America/Santiago,airport,OurAirports
\N,San Pedro de Atacama Airport,San Pedro de Atacama,Chile,SCPE,-22.92169952,-68.15840149,7960,-4,U,America/Santiago,airport,OurAirports
\N,Copacabana Airport,Copacabana,Bolivia,SLCC,-16.19109917,-69.09559631,12591,-4,U,America/La_Paz,airport,OurAirports
GYU,Guyuan Liupanshan Airport,Guyuan,China,ZLGY,36.07888889,106.2169444,5696,8,U,Asia/Shanghai,airport,OurAirports
\N,RAF Brawdy,Brawdy,United Kingdom,EGDA,51.88375,-5.119972,0,0,E,Europe/London,airport,OurAirports
CNI,Changhai Airport,Changhai,China,ZYCH,39.26666667,122.6669444,80,8,N,Asia/Shanghai,airport,OurAirports
KRH,Redhill Aerodrome,Redhill,United Kingdom,EGKR,51.21360016,-0.138611004,222,0,E,Europe/London,airport,OurAirports
JGD,Jiagedaqi Airport,Jiagedaqi District,China,ZYJD,50.371389,124.1175,1205,8,N,Asia/Shanghai,airport,OurAirports
CCL,Chinchilla Airport,Chinchilla,Australia,YCCA,-26.77499962,150.6170044,1028,10,O,Australia/Brisbane,airport,OurAirports
HWD,Hayward Executive Airport,Hayward,United States,KHWD,37.65919876,-122.1220016,52,-8,A,America/Los_Angeles,airport,OurAirports
MZP,Motueka Airport,Motueka,New Zealand,NZMK,-41.12329865,172.9889984,39,12,Z,Pacific/Auckland,airport,OurAirports
JHQ,Shute Harbour Airport,Shute Harbour,Australia,YSHR,-20.277221,148.755556,12,10,O,Australia/Brisbane,airport,OurAirports
\N,Enstone Aerodrome,Enstone,United Kingdom,EGTN,51.92816667,-1.4285,550,0,U,Europe/London,airport,OurAirports
ARB,Ann Arbor Municipal Airport,Ann Arbor,United States,KARB,42.22299957,-83.74559784,839,-5,A,America/New_York,airport,OurAirports
SHT,Shepparton Airport,Shepparton,Australia,YSHT,-36.42890167,145.3930054,374,10,O,Australia/Hobart,airport,OurAirports
TEM,Temora Airport,Temora,Australia,YTEM,-34.42139816,147.5119934,921,10,O,Australia/Sydney,airport,OurAirports
GAH,Gayndah Airport,Gayndah,Australia,YGAY,-25.61440086,151.6190033,369,10,N,Australia/Brisbane,airport,OurAirports
WIO,Wilcannia Airport,Wilcannia,Australia,YWCA,-31.52639961,143.375,250,10,O,Australia/Sydney,airport,OurAirports
\N,Ivanhoe Airport,Ivanhoe,Australia,YIVO,-32.88330078,144.3099976,330,10,O,Australia/Sydney,airport,OurAirports
\N,Menindee Airport,Menindee,Australia,YMED,-32.36669922,142.4049988,0,10,O,Australia/Sydney,airport,OurAirports
\N,Pooncarie Airport,Pooncarie,Australia,YPCE,-33.36669922,142.5879974,50,10,O,Australia/Sydney,airport,OurAirports
\N,Tilpa Airport,Tilpa,Australia,YTLP,-30.93330002,144.4170074,0,10,O,Australia/Sydney,airport,OurAirports
\N,Reichenbach Air Base,Reichenbach im Kandertal,Switzerland,LSGR,46.61360168,7.677780151,2385,1,E,Europe/Zurich,airport,OurAirports
BFJ,Bijie Feixiong Airport,Bijie,China,ZUBJ,27.267066,105.472097,4751,8,N,Asia/Shanghai,airport,OurAirports
ULK,Lensk Airport,Lensk,Russia,UERL,60.72060013,114.8259964,801,9,N,Asia/Yakutsk,airport,OurAirports
KVR,Kavalerovo Airport,Kavalerovo,Russia,UHWK,44.2726,135.029,730,10,N,Asia/Vladivostok,airport,OurAirports
IGD,Iğdır Airport,Igdir,Turkey,LTCT,39.97662735,43.87664795,3101,3,E,Europe/Istanbul,airport,OurAirports
GNY,Şanlıurfa GAP Airport,Sanliurfa,Turkey,LTCS,37.445663,38.895592,2708,3,E,Europe/Istanbul,airport,OurAirports
KZR,Zafer Airport,Kutahya,Turkey,LTBZ,39.113079,30.128111,3327,3,E,Europe/Istanbul,airport,OurAirports
VLU,Velikiye Luki Airport,Velikiye Luki,Russia,ULOL,56.3810997,30.60810089,328,3,N,Europe/Moscow,airport,OurAirports
\N,Yelahanka Air Force Station,Bangalore,India,VOYK,13.13549995,77.60600281,3045,5.5,N,Asia/Calcutta,airport,OurAirports
\N,Yeltsovka Airport,Novosibirsk,Russia,UNNE,55.0923996,83.00450134,617,7,N,Asia/Krasnoyarsk,airport,OurAirports
\N,Kodinsk Airport,Kodinsk,Russia,UNKI,58.47940063,99.09390259,0,7,N,Asia/Krasnoyarsk,airport,OurAirports
BEO,Lake Macquarie Airport,Lake Macquarie,Australia,YPEC,-33.0667,151.647995,2,10,O,Australia/Sydney,airport,OurAirports
\N,Henry County Airport,Hampton,United States,K4A7,33.389099,-84.332397,874,-5,A,America/New_York,airport,OurAirports
BMP,Brampton Island Airport,Brampton Island,Australia,YBPI,-20.80330086,149.2700043,11,10,O,Australia/Brisbane,airport,OurAirports
NGZ,Alameda Naval Air Station,Alameda,United States,KNGZ,37.78889847,-122.3199997,10,-8,U,America/Los_Angeles,airport,OurAirports
\N,Endelave Flyveplads,Endelage,Denmark,EKEL,55.7565,10.2485,15,1,E,Europe/Copenhagen,airport,OurAirports
\N,St. Johann In Tirol Airport,St. Johann in Tirol,Austria,LOIJ,47.5201,12.4497,2198,1,E,Europe/Vienna,airport,OurAirports
