src,dst,relationship
BOS,FRA,5889.312107
BOS,MUC,6181.024543
BRE,FRA,335.4927966
BRE,MUC,562.9178962
BRI,MUC,892.8066629
BRU,ABJ,5134.849292
BRU,BJM,6475.876957
BRU,COO,4956.908291
BRU,DKR,4477.441988
BRU,DLA,5237.382381
BRU,EWR,5907.224749
BRU,FNA,4974.422858
BRU,FRA,304.8392216
BRU,HAJ,398.1722072
BRU,HAM,481.8037711
BRU,IAD,6246.992822
BRU,JFK,5885.511434
BRU,KGL,6362.006145
BRU,LAD,6698.296972
BRU,LIN,702.7748139
BRU,MUC,596.9780577
BRU,MXP,664.6862765
BRU,NSI,5287.473063
BRU,OUA,4320.714713
BRU,TXL,633.2293856
BRU,VNO,1453.57116
BRU,YUL,5553.837635
BSL,FRA,282.17736
BSL,HAM,693.6023706
BSL,MUC,328.0390028
BUD,DUS,999.7708556
BUD,FRA,834.9005491
BUD,MUC,566.4848094
CAG,MUC,1035.415918
CAI,FRA,2921.705373
CAI,MUC,2623.169201
CCS,FRA,8076.865062
CDG,DUS,392.7706416
CDG,EWR,5856.56813
CDG,FRA,449.002847
CDG,IAD,6197.545849
CDG,MUC,681.5692457
CDG,ORD,6664.207933
CDG,TXL,850.4976139
CDG,YUL,5523.481301
CDG,YYZ,6019.848938
CGN,MUC,435.7003522
CGN,VIE,745.9889508
CKY,DKR,712.1386744
CLJ,MUC,908.6711805
CLO,BOG,279.3123285
CLT,MUC,7350.66528
CMN,FRA,2277.244379
CNX,BKK,596.7081255
COO,ABJ,708.6475804
CPH,DUS,618.9910953
CPH,FRA,678.6511493
CPH,MUC,809.90727
CPH,OSL,509.608038
CPH,TXL,342.5390552
CPH,YYZ,6269.450358
CTA,MLA,186.4953515
CTA,MUC,1239.391104
CTU,FRA,7810.376868
CWB,LDB,314.1695982
DAR,NBO,667.5883523
DAR,ZNZ,72.99545941
DBV,DUS,1302.63772
DBV,FRA,1114.139196
DBV,MUC,818.1843073
DEL,FRA,6120.620797
DEL,MUC,5899.4507
DEN,FRA,8088.740467
DFW,FRA,8258.176124
DKR,BRU,4477.441988
DKR,CKY,712.1386744
DLA,BRU,5237.382381
DLA,FIH,1129.276486
DLA,NSI,205.8757903
DME,FRA,2046.744491
DME,MUC,1942.037837
DMM,FRA,4367.493311
DMM,KWI,355.241225
DOH,BAH,147.7476864
DOH,FRA,4587.532277
DOK,MUC,1914.070699
DRS,FRA,386.6368177
DRS,MUC,340.1914391
DTM,MUC,461.4212967
DTW,FRA,6679.276367
DUB,EWR,5124.46503
DUB,FRA,1086.887634
DUB,MUC,1381.284011
DUS,AGP,1853.460618
DUS,ARN,1162.402144
DUS,ATH,2003.42475
DUS,AYT,2478.707589
DUS,BHX,598.3636005
DUS,BUD,999.7708556
DUS,CDG,392.7706416
DUS,CPH,618.9910953
DUS,DBV,1302.63772
DUS,EWR,6038.438016
DUS,FCO,1134.3182
DUS,FRA,188.8680917
DUS,GLA,896.2483576
DUS,GOT,792.5468011
DUS,GRZ,790.6409513
DUS,HAM,339.6239216
DUS,LED,1740.703523
DUS,LHR,501.8910432
DUS,LNZ,631.685236
DUS,MAN,655.4297457
DUS,MLA,1822.468719
DUS,MUC,485.8227826
DUS,NAP,1292.570092
DUS,NCE,849.2060731
DUS,NCL,700.4016902
DUS,NRT,9331.016752
DUS,ORD,6788.404224
DUS,OSL,1017.493904
DUS,OTP,1614.835932
DUS,PEK,7796.118793
DUS,SKG,1726.636625
DUS,SPU,1119.31738
DUS,TXL,468.744977
DUS,VIE,787.8231748
DUS,VKO,2057.60211
DUS,VLC,1427.306709
DUS,WAW,981.2837491
DUS,ZRH,444.4071648
DXB,FRA,4843.206581
DXB,MUC,4564.010161
EBB,BRU,6238.978049
EBB,KGL,340.0194793
EBL,FRA,3214.263416
EDI,EWR,5244.791068
EDI,FRA,1032.8537
ESB,MUC,1912.154351
EWR,AMS,5868.462476
EWR,BCN,6176.617351
EWR,BFS,5098.821704
EWR,BHX,5444.828437
EWR,BRU,5907.224749
EWR,CDG,5856.56813
EWR,DUB,5124.46503
EWR,DUS,6038.438016
EWR,EDI,5244.791068
EWR,FCO,6890.290151
EWR,FRA,6211.031612
EWR,GLA,5181.995591
EWR,HAM,6137.53548
EWR,LHR,5561.647586
EWR,MAD,5789.67764
EWR,MAN,5383.173511
EWR,MSY,1877.428622
EWR,MUC,6502.961027
EWR,MXP,6436.347299
EWR,SNN,4968.05169
EWR,STR,6317.435206
EWR,TXL,6387.390529
EZE,FRA,11502.55731
FAO,FRA,1959.329238
FAO,MUC,2038.213041
FCO,DUS,1134.3182
FCO,EWR,6890.290151
FCO,FRA,958.1363166
FCO,MUC,729.5816341
FCO,YYZ,7085.631074
FDH,FRA,271.5129257
FIH,BRU,6236.123688
FIH,DLA,1129.276486
FLR,FRA,720.224185
FLR,MUC,507.2265278
FMO,FRA,241.6976675
FMO,MUC,511.4801143
FNA,ROB,409.5954725
FRA,ABV,4563.546159
FRA,ABZ,1065.168723
FRA,ACC,5007.343421
FRA,ADD,5348.751878
FRA,AGP,1817.168145
FRA,ALA,5089.365222
FRA,ALG,1544.441275
FRA,AMM,3044.572187
FRA,AMS,366.5732484
FRA,ARN,1222.985333
FRA,ATH,1815.638055
FRA,ATL,7409.649808
FRA,AUH,4861.965409
FRA,BCN,1093.614444
FRA,BEG,1054.57721
FRA,BEY,2837.972948
FRA,BGO,1160.189687
FRA,BHX,766.2058548
FRA,BIA,834.744181
FRA,BIO,1150.078723
FRA,BKK,8999.467853
FRA,BLL,635.7765967
FRA,BLQ,644.6910952
FRA,BLR,7401.639535
FRA,BOG,9087.104372
FRA,BOM,6568.891034
FRA,BOS,5889.312107
FRA,BRE,335.4927966
FRA,BRU,304.8392216
FRA,BSL,282.17736
FRA,BUD,834.9005491
FRA,CAI,2921.705373
FRA,CCS,8076.865062
FRA,CDG,449.002847
FRA,CMN,2277.244379
FRA,CPH,678.6511493
FRA,CTU,7810.376868
FRA,DBV,1114.139196
FRA,DEL,6120.620797
FRA,DEN,8088.740467
FRA,DFW,8258.176124
FRA,DME,2046.744491
FRA,DMM,4367.493311
FRA,DOH,4587.532277
FRA,DRS,386.6368177
FRA,DTW,6679.276367
FRA,DUB,1086.887634
FRA,DUS,188.8680917
FRA,DXB,4843.206581
FRA,EBL,3214.263416
FRA,EDI,1032.8537
FRA,EWR,6211.031612
FRA,EZE,11502.55731
FRA,FAO,1959.329238
FRA,FCO,958.1363166
FRA,FDH,271.5129257
FRA,FLR,720.224185
FRA,FMO,241.6976675
FRA,GDN,828.2835211
FRA,GIG,9568.420992
FRA,GOJ,2418.308847
FRA,GOT,882.2247128
FRA,GRU,9798.192799
FRA,GRZ,608.2728585
FRA,GVA,459.7838084
FRA,GWT,542.8394196
FRA,GYD,3367.249079
FRA,HAJ,280.8712626
FRA,HAM,411.6453714
FRA,HEL,1537.937861
FRA,HER,2114.392163
FRA,HKG,9153.325684
FRA,HND,9360.828365
FRA,IAD,6550.63015
FRA,IAH,8402.588797
FRA,IBZ,1364.615961
FRA,ICN,8543.15146
FRA,IKA,3774.2456
FRA,INN,369.535955
FRA,IST,1837.362896
FRA,JED,4131.673918
FRA,JFK,6189.437698
FRA,JNB,8690.005911
FRA,KBP,1583.731349
FRA,KIX,9261.334214
FRA,KRK,799.8720023
FRA,KTW,748.1652831
FRA,KUF,2846.4414
FRA,KUL,9997.515345
FRA,KWI,4020.556672
FRA,LAD,6564.063023
FRA,LAX,9321.985338
FRA,LCA,2635.959673
FRA,LCY,620.3921096
FRA,LED,1747.335
FRA,LEJ,300.7527962
FRA,LHR,654.7595967
FRA,LIN,512.9072966
FRA,LIS,1873.84777
FRA,LJU,608.2153437
FRA,LNZ,454.8899047
FRA,LOS,4856.822465
FRA,LYS,544.9819471
FRA,MAA,7593.868951
FRA,MAD,1422.050612
FRA,MAN,832.5822909
FRA,MCO,7619.870456
FRA,MEX,9551.971692
FRA,MIA,7763.552945
FRA,MLA,1646.654395
FRA,MPL,798.6847431
FRA,MRS,776.1688675
FRA,MSQ,1395.261856
FRA,MUC,299.0782324
FRA,MXP,489.7024936
FRA,NAP,1109.860285
FRA,NCE,716.2742197
FRA,NGO,9293.490558
FRA,NKG,8635.042011
FRA,NUE,189.6407351
FRA,OLB,1018.383087
FRA,OPO,1652.74556
FRA,ORD,6971.064338
FRA,OSL,1132.543953
FRA,OTP,1449.050728
FRA,PEK,7787.377517
FRA,PHL,6339.375127
FRA,PMI,1252.094603
FRA,PMO,1366.323753
FRA,PNQ,6685.11089
FRA,POZ,632.7391378
FRA,PRG,406.0549244
FRA,PRN,1263.986774
FRA,PUY,698.5202407
FRA,PVG,8857.726814
FRA,RIX,1270.234372
FRA,RUH,4292.42877
FRA,RZE,958.5295826
FRA,SEA,8197.421894
FRA,SFO,9148.707932
FRA,SHE,8019.326086
FRA,SIN,10279.25569
FRA,SKG,1540.606697
FRA,SOF,1396.736846
FRA,SPU,930.4538277
FRA,STR,156.652987
FRA,SVG,1001.197984
FRA,SZG,408.5645933
FRA,TLL,1468.52509
FRA,TLS,897.8269842
FRA,TLV,2953.011256
FRA,TRN,541.756326
FRA,TSE,4308.752914
FRA,TUN,1471.798289
FRA,TXL,431.6824706
FRA,VCE,577.2018582
FRA,VIE,620.3131299
FRA,VKO,2008.180835
FRA,VLC,1370.834566
FRA,VNO,1241.662997
FRA,VRN,543.9873788
FRA,WAW,896.2429562
FRA,WRO,598.8487103
FRA,YOW,5984.615525
FRA,YUL,5854.758809
FRA,YVR,8062.481045
FRA,YYC,7528.451694
FRA,YYZ,6343.970432
FRA,ZAD,834.3907268
FRA,ZAG,734.3522127
FRA,ZRH,285.6233695
GDN,FRA,828.2835211
GDN,MUC,813.9102894
GIG,FRA,9568.420992
GLA,DUS,896.2483576
GLA,EWR,5181.995591
GOA,MUC,493.0001624
GOJ,FRA,2418.308847
GOT,DUS,792.5468011
GOT,FRA,882.2247128
GOT,MUC,1035.632931
GRU,CWB,359.1004757
GRU,FRA,9798.192799
GRU,MUC,9857.453696
GRZ,DUS,790.6409513
GRZ,FRA,608.2728585
GRZ,MUC,312.6705039
GRZ,STR,500.8301234
GVA,FRA,459.7838084
GVA,MUC,488.3332911
GVA,YUL,5905.058873
GWT,FRA,542.8394196
GWT,MUC,766.9211492
GYD,ASB,767.0596784
GYD,FRA,3367.249079
HAJ,BRU,398.1722072
HAJ,FRA,280.8712626
HAJ,MUC,480.3138876
HAJ,ZRH,561.4649129
HAM,BRU,481.8037711
HAM,BSL,693.6023706
HAM,DUS,339.6239216
HAM,EWR,6137.53548
HAM,FRA,411.6453714
HAM,LIS,2197.67781
HAM,MUC,600.0197947
HAM,SCN,529.9243296
HAM,VIE,767.4636453
HAM,WAW,753.3983314
HAM,ZRH,693.054568
HEL,FRA,1537.937861
HEL,MUC,1574.539729
HER,FRA,2114.392163
HER,MUC,1817.817395
HKG,FRA,9153.325684
HKG,MUC,9019.353706
HKT,BKK,673.5405556
HND,FRA,9360.828365
HND,MUC,9358.617787
HRE,ADD,3109.582541
HRE,LUN,403.430099
IAD,AMS,6207.096047
IAD,ATL,859.0311611
IAD,BRU,6246.992822
IAD,CDG,6197.545849
IAD,FRA,6550.63015
IAD,LHR,5901.782515
IAD,MSY,1536.036368
IAD,MUC,6842.950664
IAH,AMS,8049.29207
IAH,FRA,8402.588797
IAH,LHR,7762.980705
IAH,MSY,489.5347085
IBZ,FRA,1364.615961
ICN,FRA,8543.15146
ICN,MUC,8499.59821
IKA,FRA,3774.2456
INN,FRA,369.535955
IST,FRA,1837.362896
IST,MUC,1547.567134
JED,ADD,1412.882468
JED,FRA,4131.673918
JFK,BRU,5885.511434
JFK,FRA,6189.437698
JFK,MSY,1901.48971
JFK,MUC,6481.055746
JNB,FRA,8690.005911
JNB,MUC,8444.34011
JRO,ADD,1392.812975
KBP,FRA,1583.731349
KBP,MUC,1397.762909
KBV,BKK,649.7593096
KGL,EBB,340.0194793
KGL,NBO,757.9567734
KIV,MUC,1291.499394
KIX,FRA,9261.334214
KIX,NRT,490.8052815
KLX,MUC,1505.233847
KRK,FRA,799.8720023
KRK,MUC,611.4215213
KTW,FRA,748.1652831
KUF,FRA,2846.4414
KUL,FRA,9997.515345
KWI,DMM,355.241225
KWI,FRA,4020.556672
LAD,FIH,554.145304
LAD,FRA,6564.063023
LAX,FRA,9321.985338
LAX,LHR,8759.65564
LAX,MUC,9615.800967
LCA,FRA,2635.959673
LCA,MUC,2339.5181
LCY,FRA,620.3921096
LED,DUS,1740.703523
LED,FRA,1747.335
LED,MUC,1741.314648
LEJ,FRA,300.7527962
LEJ,MUC,342.8969534
LEJ,VIE,482.1302551
LFW,BRU,4983.402445
LHR,DUS,501.8910432
LHR,EWR,5561.647586
LHR,FRA,654.7595967
LHR,IAD,5901.782515
LHR,IAH,7762.980705
LHR,LAX,8759.65564
LHR,MUC,941.5802112
LHR,ORD,6343.750643
LHR,SFO,8615.998285
LHR,YEG,6809.380196
LHR,YHZ,4584.534849
LHR,YOW,5346.242994
LHR,YUL,5214.202575
LHR,YVR,7578.584285
LHR,YYC,7014.965214
LHR,YYT,3715.790916
LHR,YYZ,5707.05346
LIM,UIO,1329.510306
LIN,BRU,702.7748139
LIN,FRA,512.9072966
LIS,FRA,1873.84777
LIS,HAM,2197.67781
LIS,MUC,1983.609376
LJU,FRA,608.2153437
LJU,MUC,310.9278527
LNZ,DUS,631.685236
LNZ,FRA,454.8899047
LOS,FRA,4856.822465
LOS,PHC,437.3483492
LUN,HRE,403.430099
LUX,MUC,430.9226859
LUX,SCN,79.69634238
LUX,TXL,592.3139147
LWO,MUC,899.9880352
LYS,FRA,544.9819471
LYS,MUC,585.8395166
MAA,FRA,7593.868951
MAD,EWR,5789.67764
MAD,FRA,1422.050612
MAD,MUC,1496.970154
MAN,DUS,655.4297457
MAN,EWR,5383.173511
MAN,FRA,832.5822909
MAN,MUC,1130.047297
MBA,JRO,287.5728113
MCO,FRA,7619.870456
MCT,AUH,380.652426
MEX,FRA,9551.971692
MEX,MUC,9844.859828
MIA,FRA,7763.552945
MLA,CTA,186.4953515
MLA,DUS,1822.468719
MLA,FRA,1646.654395
MLA,MUC,1406.911136
MPL,FRA,798.6847431
MRS,FRA,776.1688675
MRS,MUC,745.5899859
MSQ,FRA,1395.261856
MSY,EWR,1877.428622
MSY,IAD,1536.036368
MSY,IAH,489.5347085
MSY,JFK,1901.48971
MUC,ADB,1666.961042
MUC,AGP,1854.944191
MUC,AMS,664.1662745
MUC,AOI,540.6465366
MUC,ARN,1317.310964
MUC,ATH,1517.678389
MUC,BCN,1094.630045
MUC,BEG,760.1143293
MUC,BHX,1059.839557
MUC,BIO,1266.97407
MUC,BKK,8799.706866
MUC,BLQ,426.2911531
MUC,BOM,6312.172779
MUC,BOS,6181.024543
MUC,BRE,562.9178962
MUC,BRI,892.8066629
MUC,BRU,596.9780577
MUC,BSL,328.0390028
MUC,BUD,566.4848094
MUC,CAG,1035.415918
MUC,CAI,2623.169201
MUC,CDG,681.5692457
MUC,CGN,435.7003522
MUC,CLJ,908.6711805
MUC,CLT,7350.66528
MUC,CPH,809.90727
MUC,CTA,1239.391104
MUC,DBV,818.1843073
MUC,DEL,5899.4507
MUC,DME,1942.037837
MUC,DOK,1914.070699
MUC,DRS,340.1914391
MUC,DTM,461.4212967
MUC,DUB,1381.284011
MUC,DUS,485.8227826
MUC,DXB,4564.010161
MUC,ESB,1912.154351
MUC,EWR,6502.961027
MUC,FAO,2038.213041
MUC,FCO,729.5816341
MUC,FLR,507.2265278
MUC,FMO,511.4801143
MUC,FRA,299.0782324
MUC,GDN,813.9102894
MUC,GOA,493.0001624
MUC,GOT,1035.632931
MUC,GRU,9857.453696
MUC,GRZ,312.6705039
MUC,GVA,488.3332911
MUC,GWT,766.9211492
MUC,HAJ,480.3138876
MUC,HAM,600.0197947
MUC,HEL,1574.539729
MUC,HER,1817.817395
MUC,HKG,9019.353706
MUC,HND,9358.617787
MUC,IAD,6842.950664
MUC,ICN,8499.59821
MUC,IST,1547.567134
MUC,JFK,6481.055746
MUC,JNB,8444.34011
MUC,KBP,1397.762909
MUC,KIV,1291.499394
MUC,KLX,1505.233847
MUC,KRK,611.4215213
MUC,LAX,9615.800967
MUC,LCA,2339.5181
MUC,LED,1741.314648
MUC,LEJ,342.8969534
MUC,LHR,941.5802112
MUC,LIS,1983.609376
MUC,LJU,310.9278527
MUC,LUX,430.9226859
MUC,LWO,899.9880352
MUC,LYS,585.8395166
MUC,MAD,1496.970154
MUC,MAN,1130.047297
MUC,MEX,9844.859828
MUC,MLA,1406.911136
MUC,MRS,745.5899859
MUC,MXP,381.3580339
MUC,NAP,853.5867594
MUC,NCE,629.9663876
MUC,NUE,137.413206
MUC,ODS,1434.337558
MUC,OLB,848.0788735
MUC,ORD,7269.553006
MUC,OSL,1309.305471
MUC,OTP,1171.005606
MUC,PAD,427.4457642
MUC,PEK,7720.912602
MUC,PMI,1215.744884
MUC,PMO,1136.594211
MUC,POZ,576.0931429
MUC,PRG,264.5628515
MUC,PRN,964.9886881
MUC,PSA,530.2732615
MUC,PVG,8778.168521
MUC,RLG,619.6810879
MUC,RTM,658.7347661
MUC,RUH,3999.401531
MUC,SBZ,973.4622776
MUC,SFO,9437.035841
MUC,SJJ,712.5455277
MUC,SKG,1241.540103
MUC,SOF,1100.776627
MUC,SPU,638.7540896
MUC,STR,192.4968638
MUC,SUF,1109.642098
MUC,TBS,2687.799125
MUC,TIA,991.9284623
MUC,TLS,960.1176855
MUC,TLV,2655.012222
MUC,TRN,471.1756297
MUC,TRS,308.5338551
MUC,TSR,775.9307038
MUC,TXL,479.5748794
MUC,VCE,319.6370516
MUC,VIE,355.2895157
MUC,VLC,1388.496377
MUC,VRN,335.9209363
MUC,WAW,777.3312509
MUC,WRO,477.0829367
MUC,YUL,6150.767171
MUC,YVR,8340.360017
MUC,YYZ,6640.953651
MUC,ZAD,545.6266927
MUC,ZAG,435.2781545
MUC,ZRH,260.7071258
MXP,BRU,664.6862765
MXP,EWR,6436.347299
MXP,FRA,489.7024936
MXP,MUC,381.3580339
NAP,DUS,1292.570092
NAP,FRA,1109.860285
NAP,MUC,853.5867594
NBO,BRU,6566.602359
NBO,DAR,667.5883523
NBO,ZRH,6083.757744
NCE,DUS,849.2060731
NCE,FRA,716.2742197
NCE,MUC,629.9663876
NCL,DUS,700.4016902
NGO,FRA,9293.490558
NKG,FRA,8635.042011
NRT,DUS,9331.016752
NRT,KIX,490.8052815
NSI,BRU,5287.473063
NSI,DLA,205.8757903
NUE,FRA,189.6407351
NUE,MUC,137.413206
NUE,ZRH,293.045404
ODS,MUC,1434.337558
OLB,FRA,1018.383087
OLB,MUC,848.0788735
OPO,FRA,1652.74556
ORD,AMS,6611.863041
ORD,ATL,976.3278292
ORD,CDG,6664.207933
ORD,DUS,6788.404224
ORD,FRA,6971.064338
ORD,LHR,6343.750643
ORD,MUC,7269.553006
OSL,DUS,1017.493904
OSL,FRA,1132.543953
OSL,MUC,1309.305471
OSL,TOS,1124.020969
OTP,DUS,1614.835932
OTP,FRA,1449.050728
OTP,MUC,1171.005606
OUA,ABJ,831.9292486
OUA,BRU,4320.714713
PAD,MUC,427.4457642
PEK,DUS,7796.118793
PEK,FRA,7787.377517
PEK,MUC,7720.912602
PHC,LOS,437.3483492
PHL,FRA,6339.375127
PMI,FRA,1252.094603
PMI,MUC,1215.744884
PMO,FRA,1366.323753
PMO,MUC,1136.594211
POZ,FRA,632.7391378
POZ,MUC,576.0931429
PRG,FRA,406.0549244
PRG,MUC,264.5628515
PRN,FRA,1263.986774
PRN,MUC,964.9886881
PSA,MUC,530.2732615
PVG,FRA,8857.726814
PVG,MUC,8778.168521
RIX,FRA,1270.234372
RLG,MUC,619.6810879
ROB,BRU,5153.747884
RTM,MUC,658.7347661
RUH,FRA,4292.42877
RUH,MUC,3999.401531
RZE,FRA,958.5295826
SBZ,MUC,973.4622776
SCN,HAM,529.9243296
SCN,LUX,79.69634238
SCN,TXL,570.7617605
SEA,FRA,8197.421894
SFO,FRA,9148.707932
SFO,LHR,8615.998285
SFO,MUC,9437.035841
SHE,FRA,8019.326086
SHE,TAO,655.0968211
SIN,FRA,10279.25569
SJJ,MUC,712.5455277
SKG,ATH,299.2347727
SKG,DUS,1726.636625
SKG,FRA,1540.606697
SKG,MUC,1241.540103
SKG,STR,1414.007377
SNN,EWR,4968.05169
SOF,FRA,1396.736846
SOF,MUC,1100.776627
SPU,DUS,1119.31738
SPU,FRA,930.4538277
SPU,MUC,638.7540896
SSG,ABV,605.3822748
STR,EWR,6317.435206
STR,FRA,156.652987
STR,GRZ,500.8301234
STR,MUC,192.4968638
STR,SKG,1414.007377
STR,VIE,546.0451434
STR,ZRH,145.1141618
SUF,MUC,1109.642098
SVG,FRA,1001.197984
SZG,FRA,408.5645933
TAO,SHE,655.0968211
TBS,MUC,2687.799125
TIA,MUC,991.9284623
TLL,FRA,1468.52509
TLS,FRA,897.8269842
TLS,MUC,960.1176855
TLV,FRA,2953.011256
TLV,MUC,2655.012222
TLV,TXL,2870.857354
TOS,ALF,173.7615355
TRN,FRA,541.756326
TRN,MUC,471.1756297
TRS,MUC,308.5338551
TSE,ALA,950.5424193
TSE,FRA,4308.752914
TSR,MUC,775.9307038
TUN,FRA,1471.798289
TXL,ARN,838.7725047
TXL,ATH,1823.080226
TXL,BCN,1510.393792
TXL,BRU,633.2293856
TXL,CDG,850.4976139
TXL,CPH,342.5390552
TXL,DUS,468.744977
TXL,EWR,6387.390529
TXL,FRA,431.6824706
TXL,LUX,592.3139147
TXL,MUC,479.5748794
TXL,SCN,570.7617605
TXL,TLV,2870.857354
TXL,VIE,546.7038578
TXL,VKO,1591.425601
TXL,ZAG,784.3587792
TXL,ZRH,659.6807755
VCE,FRA,577.2018582
VCE,MUC,319.6370516
VIE,CGN,745.9889508
VIE,DUS,787.8231748
VIE,FRA,620.3131299
VIE,HAM,767.4636453
VIE,LEJ,482.1302551
VIE,MUC,355.2895157
VIE,STR,546.0451434
VIE,TXL,546.7038578
VIE,YYZ,6948.27785
VKO,DUS,2057.60211
VKO,FRA,2008.180835
VKO,TXL,1591.425601
VLC,DUS,1427.306709
VLC,FRA,1370.834566
VLC,MUC,1388.496377
VNO,BRU,1453.57116
VNO,FRA,1241.662997
VRN,FRA,543.9873788
VRN,MUC,335.9209363
WAW,DUS,981.2837491
WAW,FRA,896.2429562
WAW,HAM,753.3983314
WAW,MUC,777.3312509
WRO,FRA,598.8487103
WRO,MUC,477.0829367
YEG,LHR,6809.380196
YHZ,LHR,4584.534849
YOW,FRA,5984.615525
YOW,LHR,5346.242994
YUL,BRU,5553.837635
YUL,CDG,5523.481301
YUL,FRA,5854.758809
YUL,GVA,5905.058873
YUL,LHR,5214.202575
YUL,MUC,6150.767171
YUL,YYZ,507.1984876
YVR,FRA,8062.481045
YVR,LHR,7578.584285
YVR,MUC,8340.360017
YYC,FRA,7528.451694
YYC,LHR,7014.965214
YYT,LHR,3715.790916
YYZ,CDG,6019.848938
YYZ,CPH,6269.450358
YYZ,FCO,7085.631074
YYZ,FRA,6343.970432
YYZ,LHR,5707.05346
YYZ,MUC,6640.953651
YYZ,VIE,6948.27785
YYZ,YUL,507.1984876
ZAD,FRA,834.3907268
ZAD,MUC,545.6266927
ZAG,FRA,734.3522127
ZAG,MUC,435.2781545
ZAG,TXL,784.3587792
ZNZ,JRO,391.3875692
ZRH,DUS,444.4071648
ZRH,FRA,285.6233695
ZRH,HAJ,561.4649129
ZRH,HAM,693.054568
ZRH,MUC,260.7071258
ZRH,NBO,6083.757744
ZRH,NUE,293.045404
ZRH,STR,145.1141618
ZRH,TXL,659.6807755
ANU,AXA,178.8678234
ANU,BGI,514.7460591
ANU,DOM,184.4182429
ANU,PTP,100.8007258
ANU,SDQ,846.1665233
ANU,SJU,468.5847881
ANU,SKB,100.2444249
ANU,SLU,356.9675276
ANU,SXM,171.9711543
AXA,ANU,178.8678234
AXA,STT,203.0850919
BGI,ANU,514.7460591
BGI,DOM,336.8970457
BGI,FDF,234.5940678
BGI,GND,275.9478837
BGI,OGL,713.3409764
BGI,SLU,193.2927267
BGI,SVD,179.7234492
CUR,POS,849.5254493
DOM,ANU,184.4182429
DOM,BGI,336.8970457
DOM,PTP,83.62945123
DOM,SJU,594.4321569
DOM,SVD,266.280789
EIS,SXM,157.9646362
FDF,BGI,234.5940678
FDF,SLU,63.47972048
GND,BGI,275.9478837
GND,POS,164.1234392
GND,SVD,145.5696888
OGL,BGI,713.3409764
POS,CUR,849.5254493
POS,GND,164.1234392
POS,SLU,382.6523112
POS,SVD,285.5308595
PTP,ANU,100.8007258
PTP,DOM,83.62945123
SDQ,ANU,846.1665233
SJU,ANU,468.5847881
SJU,DOM,594.4321569
SKB,ANU,100.2444249
SKB,SXM,91.07295791
SLU,ANU,356.9675276
SLU,BGI,193.2927267
SLU,DOM,172.9529948
SLU,FDF,63.47972048
SLU,POS,382.6523112
SLU,SVD,97.50608265
STT,AXA,203.0850919
STT,SXM,199.6985246
STX,SXM,182.7514128
SVD,BGI,179.7234492
SVD,GND,145.5696888
SVD,POS,285.5308595
SVD,SLU,97.50608265
SXM,ANU,171.9711543
SXM,DOM,337.6074517
SXM,EIS,157.9646362
SXM,SKB,91.07295791
SXM,SLU,501.0029206
SXM,STT,199.6985246
SXM,STX,182.7514128
BKK,ICN,3668.677126
CEB,ICN,3030.358002
CJU,GMP,450.8122977
CJU,PVG,513.0909867
CNX,ICN,3382.286697
CRK,ICN,2544.872079
CTS,ICN,1421.127685
GMP,CJU,450.8122977
GUM,ICN,3227.241664
HKG,ICN,2069.72831
ICN,BKK,3668.677126
ICN,CEB,3030.358002
ICN,CNX,3382.286697
ICN,CRK,2544.872079
ICN,CTS,1421.127685
ICN,GUM,3227.241664
ICN,HKG,2069.72831
ICN,MFM,2102.642714
ICN,NGS,595.9076274
ICN,OKA,1258.571737
ICN,VTE,3178.76514
MFM,ICN,2102.642714
NGS,ICN,595.9076274
OKA,ICN,1258.571737
PVG,CJU,513.0909867
VTE,ICN,3178.76514
EOI,KOI,26.97529499
KOI,EOI,26.97529499
KOI,NDY,37.54015536
KOI,NRL,52.8652902
KOI,PPW,43.80028692
KOI,SOY,26.63533339
KOI,WRY,43.7191299
NDY,KOI,37.54015536
NDY,SOY,11.18782063
NRL,EOI,27.47864885
NRL,KOI,52.8652902
NRL,NDY,15.32945628
NRL,PPW,26.45764087
PPW,KOI,43.80028692
PPW,NRL,26.45764087
PPW,WRY,2.822659727
SOY,KOI,26.63533339
SOY,NDY,11.18782063
WRY,KOI,43.7191299
WRY,PPW,2.822659727
AKF,BEN,929.5402697
AKF,TIP,1368.347664
ALG,TIP,1012.836429
AMM,BEN,1483.451674
AMM,TIP,2147.105492
BEN,AKF,929.5402697
BEN,AMM,1483.451674
BEN,CAI,1082.151079
BEN,CMN,2602.011959
BEN,HBE,902.9480642
BEN,IST,1268.892954
BEN,MRA,10000
BEN,SFA,935.1904215
BEN,TIP,670.5542785
BEN,TUN,1060.663175
CAI,BEN,1082.151079
CAI,MRA,10000
CAI,TIP,1752.564166
CMN,BEN,2602.011959
CMN,TIP,1933.016144
GHT,TIP,885.8842377
HBE,BEN,902.9480642
HBE,MRA,10000
HBE,TIP,1573.381891
HBE,TOB,559.3826604
IST,BEN,1268.892954
IST,TIP,1679.84816
LAQ,TIP,823.5660988
LAQ,TUN,1161.682955
LHR,TIP,2365.482448
LTD,TIP,429.8511678
MAD,TIP,1723.12589
MAN,TIP,2607.900834
MLA,TIP,375.2454712
MRA,BEN,10000
MRA,CAI,10000
MRA,HBE,10000
MRA,SFA,10000
MRA,TUN,10000
QUB,TIP,10000
SFA,BEN,935.1904215
